param com_measure1 := 0.60055;

param com_measure2 := 0.96352;

param kappa_max := 875.4012;

param U_tau := 972.0673;

param nT := 2;

param nS := 300;

param nL := 20;

param B := 1012.71;

param w :=
1  3
2  1
3  2
4  2
5  3
6  3
7  3
8  3
9  3
10  1
11  2
12  3
13  1
14  3
15  2
16  3
17  2
18  3
19  2
20  3
;

param h :=
1  1  0
1  2  0
1  3  0
1  4  0
1  5  0
1  6  0
1  7  0
1  8  0
1  9  0
1  10  0
1  11  0
1  12  0
1  13  0
1  14  0
1  15  0
1  16  0
1  17  0
1  18  0
1  19  0
1  20  0
2  1  101.47
2  2  96.33
2  3  102.82
2  4  97.25
2  5  98.66
2  6  99.05
2  7  100.12
2  8  105.43
2  9  98.91
2  10  107.40
2  11  97.10
2  12  102.92
2  13  99.28
2  14  104.02
2  15  99.81
2  16  104.25
2  17  103.43
2  18  103.67
2  19  100.77
2  20  102.73
;

param xi :=
1  1  1  31
2  1  1  82
3  1  1  61
4  1  1  30
5  1  1  59
6  1  1  23
7  1  1  32
8  1  1  74
9  1  1  24
10  1  1  38
11  1  1  29
12  1  1  46
13  1  1  68
14  1  1  14
15  1  1  36
16  1  1  45
17  1  1  55
18  1  1  35
19  1  1  30
20  1  1  50
1  2  1  69
2  2  1  31
3  2  1  63
4  2  1  61
5  2  1  87
6  2  1  82
7  2  1  44
8  2  1  16
9  2  1  27
10  2  1  30
11  2  1  29
12  2  1  52
13  2  1  45
14  2  1  69
15  2  1  51
16  2  1  58
17  2  1  13
18  2  1  44
19  2  1  82
20  2  1  48
1  3  1  30
2  3  1  23
3  3  1  69
4  3  1  20
5  3  1  22
6  3  1  40
7  3  1  43
8  3  1  36
9  3  1  68
10  3  1  69
11  3  1  60
12  3  1  64
13  3  1  79
14  3  1  36
15  3  1  76
16  3  1  40
17  3  1  20
18  3  1  60
19  3  1  86
20  3  1  67
1  4  1  11
2  4  1  74
3  4  1  47
4  4  1  46
5  4  1  33
6  4  1  50
7  4  1  67
8  4  1  88
9  4  1  51
10  4  1  77
11  4  1  17
12  4  1  52
13  4  1  32
14  4  1  44
15  4  1  78
16  4  1  79
17  4  1  82
18  4  1  12
19  4  1  56
20  4  1  51
1  5  1  65
2  5  1  50
3  5  1  77
4  5  1  57
5  5  1  40
6  5  1  62
7  5  1  75
8  5  1  29
9  5  1  23
10  5  1  16
11  5  1  35
12  5  1  79
13  5  1  43
14  5  1  66
15  5  1  39
16  5  1  80
17  5  1  21
18  5  1  59
19  5  1  85
20  5  1  13
1  6  1  17
2  6  1  75
3  6  1  59
4  6  1  18
5  6  1  89
6  6  1  24
7  6  1  81
8  6  1  32
9  6  1  34
10  6  1  70
11  6  1  58
12  6  1  71
13  6  1  83
14  6  1  18
15  6  1  20
16  6  1  54
17  6  1  57
18  6  1  83
19  6  1  88
20  6  1  23
1  7  1  25
2  7  1  86
3  7  1  25
4  7  1  44
5  7  1  32
6  7  1  41
7  7  1  47
8  7  1  30
9  7  1  33
10  7  1  67
11  7  1  51
12  7  1  20
13  7  1  49
14  7  1  34
15  7  1  76
16  7  1  90
17  7  1  66
18  7  1  22
19  7  1  56
20  7  1  90
1  8  1  34
2  8  1  28
3  8  1  50
4  8  1  80
5  8  1  34
6  8  1  87
7  8  1  29
