param com_measure1 := 1;

param com_measure2 := 1;

param kappa_max := 988.668;

param U_tau := 699.246;

param nT := 2;

param nS := 250;

param nL := 25;

param B := 1539.99;

param w :=
1  2
2  1
3  2
4  1
5  3
6  2
7  3
8  2
9  2
10  3
11  2
12  3
13  3
14  1
15  2
16  2
17  3
18  2
19  3
20  1
21  3
22  2
23  1
24  1
25  2
;

param h :=
1  1  0
1  2  0
1  3  0
1  4  0
1  5  0
1  6  0
1  7  0
1  8  0
1  9  0
1  10  0
1  11  0
1  12  0
1  13  0
1  14  0
1  15  0
1  16  0
1  17  0
1  18  0
1  19  0
1  20  0
1  21  0
1  22  0
1  23  0
1  24  0
1  25  0
2  1  128.87
2  2  105.12
2  3  115.67
2  4  131.00
2  5  109.96
2  6  104.94
2  7  120.85
2  8  112.92
2  9  102.33
2  10  137.50
2  11  121.10
2  12  146.47
2  13  113.31
2  14  123.21
2  15  113.61
2  16  123.65
2  17  146.80
2  18  120.48
2  19  142.26
2  20  142.58
2  21  133.45
2  22  102.55
2  23  104.13
2  24  158.80
2  25  118.43
;

param xi :=
1  1  1  44
2  1  1  42
3  1  1  87
4  1  1  51
5  1  1  23
6  1  1  19
7  1  1  39
8  1  1  72
9  1  1  76
10  1  1  52
11  1  1  48
12  1  1  47
13  1  1  19
14  1  1  32
15  1  1  38
16  1  1  68
17  1  1  70
18  1  1  72
19  1  1  44
20  1  1  82
21  1  1  50
22  1  1  58
23  1  1  71
24  1  1  28
25  1  1  44
1  2  1  42
2  2  1  12
3  2  1  58
4  2  1  26
5  2  1  90
6  2  1  39
7  2  1  38
8  2  1  53
9  2  1  46
10  2  1  13
11  2  1  31
12  2  1  20
13  2  1  66
14  2  1  15
15  2  1  49
16  2  1  58
17  2  1  78
18  2  1  88
19  2  1  34
20  2  1  34
21  2  1  11
22  2  1  47
23  2  1  58
24  2  1  66
25  2  1  40
1  3  1  39
2  3  1  49
3  3  1  62
4  3  1  16
5  3  1  25
6  3  1  10
7  3  1  41
8  3  1  63
9  3  1  10
10  3  1  86
11  3  1  11
12  3  1  11
13  3  1  16
14  3  1  63
15  3  1  18
16  3  1  80
17  3  1  88
18  3  1  74
19  3  1  48
20  3  1  64
21  3  1  61
22  3  1  27
23  3  1  37
24  3  1  43
25  3  1  27
1  4  1  56
2  4  1  33
3  4  1  78
4  4  1  36
5  4  1  29
6  4  1  12
7  4  1  33
8  4  1  40
9  4  1  68
10  4  1  48
11  4  1  57
12  4  1  22
13  4  1  87
14  4  1  43
15  4  1  69
16  4  1  15
17  4  1  33
18  4  1  19
19  4  1  53
20  4  1  47
21  4  1  60
22  4  1  78
23  4  1  60
24  4  1  77
25  4  1  77
1  5  1  32
2  5  1  59
3  5  1  46
4  5  1  75
5  5  1  37
6  5  1  11
7  5  1  57
8  5  1  74
9  5  1  73
10  5  1  60
11  5  1  12
12  5  1  71
13  5  1  42
14  5  1  31
15  5  1  89
16  5  1  39
17  5  1  11
18  5  1  35
19  5  1  22
20  5  1  79
21  5  1  21
22  5  1  37
23  5  1  55
24  5  1  59
25  5  1  36
1  6  1  39
2  6  1  64
3  6  1  67
4  6  1  68
5  6  1  21
6  6  1  30
7  6  1  83
8  6  1  44
9  6  1  71
10  6  1  61
11  6  1  71
12  6  1  41
13  6  1  54
14  6  1  89
15  6  1  65
16  6  1  32
17  6  1  24
18  6  1  36
19  6  1  79
20  6  1  55
21  6  1  52
22  6  1  29
23  6  1  88
24  6  1  79
25  6  1  22
1  7  1  55
2  7  1  75
3  7  1  12
4  7  1  83
5  7  1  12
6  7  1  27
7  7  1  79
8  7  1  90
9  7  1  80
10  7  1  20
11  7  1  52
12  7  1  85
13  7  1  71
14  7  1  22
15  7  1  27
16  7  1  88
17  7  1  28
18  7  1  38
19  7  1  13
20  7  1  84
21  7  1  78
22  7  1  72
23  7  1  36
24  7  1  56
25  7  1  36
1  8  1  68
2  8  1  59
3  8  1  12
4  8  1  52
5  8  1  20
6  8  1  40
7  8  1  55
8  8  1  25
9  8  1  55
10  8  1  43
11  8  1  25
12  8  1  77
13  8  1  59
14  8  1  71
15  8  1  35
16  8  1  83
17  8  1  79
18  8  1  51
19  8  1  88
20  8  1  83
21  8  1  61
22  8  1  55
23  8  1  12
24  8  1  24
25  8  1  37
1  9  1  73
2  9  1  18
3  9  1  23
4  9  1  55
5  9  1  26
6  9  1  43
7  9  1  13
8  9  1  17
9  9  1  70
10  9  1  44
11  9  1  19
12  9  1  80
13  9  1  20
14  9  1  89
15  9  1  48
16  9  1  53
17  9  1  73
18  9  1  30
19  9  1  90
20  9  1  80
21  9  1  46
22  9  1  62
23  9  1  71
24  9  1  72
25  9  1  50
1  10  1  23
2  10  1  88
3  10  1  78
4  10  1  46
5  10  1  61
6  10  1  19
7  10  1  46
8  10  1  32
9  10  1  34
10  10  1  72
11  10  1  42
12  10  1  11
13  10  1  64
14  10  1  38
15  10  1  66
16  10  1  24
17  10  1  32
18  10  1  56
19  10  1  69
20  10  1  11
21  10  1  63
22  10  1  66
23  10  1  88
24  10  1  51
25  10  1  78
1  11  1  34
2  11  1  42
3  11  1  78
4  11  1  89
5  11  1  50
6  11  1  48
7  11  1  11
8  11  1  57
9  11  1  83
10  11  1  31
11  11  1  59
12  11  1  80
13  11  1  54
14  11  1  75
15  11  1  35
16  11  1  59
17  11  1  35
18  11  1  24
19  11  1  31
20  11  1  81
21  11  1  41
22  11  1  11
23  11  1  80
24  11  1  12
25  11  1  69
1  12  1  30
2  12  1  60
3  12  1  81
4  12  1  72
5  12  1  42
6  12  1  16
7  12  1  37
8  12  1  72
9  12  1  24
10  12  1  86
11  12  1  76
12  12  1  26
13  12  1  19
14  12  1  21
15  12  1  12
16  12  1  60
17  12  1  51
18  12  1  88
19  12  1  76
20  12  1  40
21  12  1  31
22  12  1  89
23  12  1  23
24  12  1  39
25  12  1  69
1  13  1  47
2  13  1  24
3  13  1  85
4  13  1  34
5  13  1  63
6  13  1  47
7  13  1  59
8  13  1  43
9  13  1  74
10  13  1  19
11  13  1  66
12  13  1  83
13  13  1  11
14  13  1  50
15  13  1  65
16  13  1  62
17  13  1  33
18  13  1  62
19  13  1  76
20  13  1  84
21  13  1  84
22  13  1  89
23  13  1  15
24  13  1  67
25  13  1  74
1  14  1  48
2  14  1  63
3  14  1  24
4  14  1  56
5  14  1  40
6  14  1  89
7  14  1  84
8  14  1  75
9  14  1  70
10  14  1  28
11  14  1  88
12  14  1  88
13  14  1  80
14  14  1  77
15  14  1  60
16  14  1  81
17  14  1  54
18  14  1  86
19  14  1  81
20  14  1  39
21  14  1  59
22  14  1  45
23  14  1  70
24  14  1  60
25  14  1  70
1  15  1  69
2  15  1  37
3  15  1  83
4  15  1  18
5  15  1  74
6  15  1  38
7  15  1  49
8  15  1  15
9  15  1  55
10  15  1  39
11  15  1  19
12  15  1  54
13  15  1  65
14  15  1  87
15  15  1  58
16  15  1  82
17  15  1  53
18  15  1  13
19  15  1  59
20  15  1  51
21  15  1  75
22  15  1  78
23  15  1  30
24  15  1  51
25  15  1  56
1  16  1  55
2  16  1  32
3  16  1  48
4  16  1  28
5  16  1  40
6  16  1  12
7  16  1  62
8  16  1  48
9  16  1  74
10  16  1  51
11  16  1  60
12  16  1  28
13  16  1  17
14  16  1  38
15  16  1  88
16  16  1  66
17  16  1  31
18  16  1  15
19  16  1  49
20  16  1  81
21  16  1  71
22  16  1  75
23  16  1  68
24  16  1  85
25  16  1  27
1  17  1  30
2  17  1  59
3  17  1  46
4  17  1  26
5  17  1  81
6  17  1  49
7  17  1  14
8  17  1  16
9  17  1  53
10  17  1  44
11  17  1  60
12  17  1  84
13  17  1  85
14  17  1  23
15  17  1  62
16  17  1  82
17  17  1  35
18  17  1  41
19  17  1  30
20  17  1  71
21  17  1  84
22  17  1  88
23  17  1  77
24  17  1  40
25  17  1  62
1  18  1  18
2  18  1  20
3  18  1  25
4  18  1  36
5  18  1  32
6  18  1  77
7  18  1  89
8  18  1  69
9  18  1  77
10  18  1  66
11  18  1  26
12  18  1  21
13  18  1  45
14  18  1  32
15  18  1  72
16  18  1  80
17  18  1  49
18  18  1  65
19  18  1  89
20  18  1  76
21  18  1  44
22  18  1  26
23  18  1  60
24  18  1  81
25  18  1  38
1  19  1  76
2  19  1  61
3  19  1  83
4  19  1  25
5  19  1  79
6  19  1  75
7  19  1  13
8  19  1  36
9  19  1  39
10  19  1  66
11  19  1  71
12  19  1  29
13  19  1  45
14  19  1  44
15  19  1  78
16  19  1  88
17  19  1  64
18  19  1  58
19  19  1  33
20  19  1  83
21  19  1  25
22  19  1  88
23  19  1  68
24  19  1  42
25  19  1  26
1  20  1  67
2  20  1  70
3  20  1  69
4  20  1  79
5  20  1  48
6  20  1  25
7  20  1  32
8  20  1  50
9  20  1  39
10  20  1  46
11  20  1  82
12  20  1  42
13  20  1  53
14  20  1  37
15  20  1  18
16  20  1  25
17  20  1  21
18  20  1  79
19  20  1  75
20  20  1  10
21  20  1  55
22  20  1  83
23  20  1  32
24  20  1  62
25  20  1  72
1  21  1  88
2  21  1  47
3  21  1  25
4  21  1  11
5  21  1  64
6  21  1  70
7  21  1  14
8  21  1  84
9  21  1  29
10  21  1  29
11  21  1  55
12  21  1  43
13  21  1  86
14  21  1  82
15  21  1  63
16  21  1  20
17  21  1  83
18  21  1  57
19  21  1  70
20  21  1  71
21  21  1  84
22  21  1  55
23  21  1  27
24  21  1  78
25  21  1  12
1  22  1  85
2  22  1  45
3  22  1  50
4  22  1  18
5  22  1  56
6  22  1  80
7  22  1  14
8  22  1  61
9  22  1  37
10  22  1  32
11  22  1  90
12  22  1  26
13  22  1  53
14  22  1  77
15  22  1  22
16  22  1  54
17  22  1  37
18  22  1  13
19  22  1  21
20  22  1  37
21  22  1  83
22  22  1  74
23  22  1  60
24  22  1  67
25  22  1  47
1  23  1  53
2  23  1  73
3  23  1  51
4  23  1  46
5  23  1  29
6  23  1  48
7  23  1  48
8  23  1  54
9  23  1  74
10  23  1  76
11  23  1  46
12  23  1  37
13  23  1  24
14  23  1  83
15  23  1  54
16  23  1  43
17  23  1  48
18  23  1  34
19  23  1  33
20  23  1  68
21  23  1  58
22  23  1  54
23  23  1  16
24  23  1  70
25  23  1  85
1  24  1  50
2  24  1  33
3  24  1  48
4  24  1  13
5  24  1  76
6  24  1  86
7  24  1  82
8  24  1  86
9  24  1  71
10  24  1  86
11  24  1  50
12  24  1  21
13  24  1  57
14  24  1  14
15  24  1  90
16  24  1  44
17  24  1  22
18  24  1  72
19  24  1  88
20  24  1  73
21  24  1  10
22  24  1  36
23  24  1  15
24  24  1  47
25  24  1  53
1  25  1  79
2  25  1  76
3  25  1  27
4  25  1  63
5  25  1  33
6  25  1  21
7  25  1  43
8  25  1  38
9  25  1  34
10  25  1  22
11  25  1  59
12  25  1  10
13  25  1  53
14  25  1  36
15  25  1  83
16  25  1  60
17  25  1  10
18  25  1  18
19  25  1  82
20  25  1  75
21  25  1  21
22  25  1  12
23  25  1  26
24  25  1  75
25  25  1  53
1  26  1  33
2  26  1  73
3  26  1  16
4  26  1  64
5  26  1  14
6  26  1  47
7  26  1  50
8  26  1  90
9  26  1  38
10  26  1  39
11  26  1  28
12  26  1  65
13  26  1  14
14  26  1  44
15  26  1  36
16  26  1  56
17  26  1  82
18  26  1  39
19  26  1  14
20  26  1  61
21  26  1  24
22  26  1  36
23  26  1  87
24  26  1  85
25  26  1  51
1  27  1  42
2  27  1  70
3  27  1  23
4  27  1  58
5  27  1  23
6  27  1  69
7  27  1  21
8  27  1  85
9  27  1  16
10  27  1  69
11  27  1  63
12  27  1  67
13  27  1  56
14  27  1  30
15  27  1  69
16  27  1  19
17  27  1  47
18  27  1  20
19  27  1  49
20  27  1  81
21  27  1  79
22  27  1  20
23  27  1  16
24  27  1  53
25  27  1  56
1  28  1  31
2  28  1  18
