:          Name        M_Time[i,4]   M_OBFV  M_Bestnode M_ResNum    :=
1   Model2_Basic_MIP      936.421    2864.63   2864.61      3
2   Model2_Basic_MIP_B    845.522    2930.53   2930.42      3
;

com_measure1 = 1
com_measure2 = 1
tau = 2.39609
kappa = 4.05453
alpha = 0.9
B = 245.25

:
                                                                                                      M_Message
 :=
1
   'CPLEX 12.6.2.0: optimal integer solution within mipgap or absmipgap; objective 2864.629009\
8119 MIP simplex iterations\
385 branch-and-bound nodes\
absmipgap = 0.0220585, relmipgap = 7.70031e-06\
No basis.'
2
   'CPLEX 12.6.2.0: optimal integer solution within mipgap or absmipgap; objective 2930.53214\
8519 MIP simplex iterations\
244 branch-and-bound nodes\
absmipgap = 0.111625, relmipgap = 3.80902e-05\
No basis.'
;
: M_INDICATE    :=
;

M_Time :=
1 1     30.6562
1 2     32.723
1 3   2105.05
1 4    936.421
2 1     30.6562
2 2     32.723
2 3   1705.86
2 4    845.522
;

M_tau [*] :=
1  2.58233
2  2.39609
;

:      M_Cost  M_Sequence    :=
1 1     410.97      10
1 2    2453.66       9
1 3       .          8
1 4       .          2
1 5       .          4
1 6       .          5
1 7       .          6
1 8       .          2
1 9       .          7
1 10      .          2
2 1     215.51       9
2 2    2930.53       5
2 3       .          9
2 4       .          3
2 5       .          4
2 6       .          9
2 7       .          7
2 8       .          1
2 9       .          6
2 10      .          2
;

:       M_Vectheta M_Vecu    :=
1 1  1       1        1
1 1  2       0        1
1 1  3       0        0
1 1  4       0        0
1 1  5       0        0
1 1  6       0        0
1 1  7       0        0
1 1  8       0        0
1 1  9       0        0
1 1  10      0        0
1 2  1       1        0
1 2  2       1        0
1 2  3       0        1
1 2  4       0        1
1 2  5       0        1
1 2  6       0        1
1 2  7       0        1
1 2  8       0        1
1 2  9       0        1
1 2  10      0        1
1 3  1       1         .
1 3  2       1         .
1 3  3       1         .
1 3  4       0         .
1 3  5       0         .
1 3  6       0         .
1 3  7       0         .
1 3  8       0         .
1 3  9       0         .
1 3  10      0         .
1 4  1       1         .
1 4  2       1         .
1 4  3       1         .
1 4  4       1         .
1 4  5       1         .
1 4  6       1         .
1 4  7       1         .
1 4  8       0         .
1 4  9       1         .
1 4  10      1         .
1 5  1       1         .
1 5  2       1         .
1 5  3       1         .
1 5  4       0         .
1 5  5       1         .
1 5  6       1         .
1 5  7       1         .
1 5  8       0         .
1 5  9       1         .
1 5  10      0         .
1 6  1       1         .
1 6  2       1         .
1 6  3       1         .
1 6  4       0         .
1 6  5       0         .
1 6  6       1         .
1 6  7       1         .
1 6  8       0         .
1 6  9       1         .
1 6  10      0         .
1 7  1       1         .
1 7  2       1         .
1 7  3       1         .
1 7  4       0         .
1 7  5       0         .
1 7  6       0         .
1 7  7       1         .
1 7  8       0         .
1 7  9       1         .
1 7  10      0         .
1 8  1       1         .
1 8  2       1         .
1 8  3       1         .
1 8  4       1         .
1 8  5       1         .
1 8  6       1         .
1 8  7       1         .
1 8  8       1         .
1 8  9       1         .
1 8  10      0         .
1 9  1       1         .
1 9  2       1         .
1 9  3       1         .
1 9  4       0         .
1 9  5       0         .
1 9  6       0         .
1 9  7       0         .
1 9  8       0         .
1 9  9       1         .
1 9  10      0         .
1 10 1       1         .
1 10 2       1         .
1 10 3       1         .
1 10 4       0         .
1 10 5       1         .
1 10 6       1         .
1 10 7       1         .
1 10 8       1         .
1 10 9       1         .
1 10 10      1         .
2 1  1       1        1
2 1  2       0        1
2 1  3       0        1
2 1  4       0        0
2 1  5       0        0
2 1  6       1        1
2 1  7       0        1
2 1  8       0        0
2 1  9       0        1
2 1  10      0        0
2 2  1       1        0
2 2  2       1        0
2 2  3       1        0
2 2  4       0        1
2 2  5       0        1
2 2  6       1        0
2 2  7       1        0
2 2  8       0        1
2 2  9       1        0
2 2  10      0        1
2 3  1       1         .
2 3  2       0         .
2 3  3       1         .
2 3  4       0         .
2 3  5       0         .
2 3  6       0         .
2 3  7       0         .
2 3  8       0         .
2 3  9       0         .
2 3  10      0         .
2 4  1       1         .
2 4  2       1         .
2 4  3       1         .
2 4  4       1         .
2 4  5       1         .
2 4  6       1         .
2 4  7       1         .
2 4  8       0         .
2 4  9       1         .
2 4  10      0         .
2 5  1       1         .
2 5  2       1         .
2 5  3       1         .
2 5  4       0         .
2 5  5       1         .
2 5  6       1         .
2 5  7       1         .
2 5  8       0         .
2 5  9       1         .
2 5  10      0         .
2 6  1       0         .
2 6  2       0         .
2 6  3       1         .
2 6  4       0         .
2 6  5       0         .
2 6  6       1         .
2 6  7       0         .
2 6  8       0         .
2 6  9       0         .
2 6  10      0         .
2 7  1       1         .
2 7  2       0         .
2 7  3       1         .
2 7  4       0         .
2 7  5       0         .
2 7  6       1         .
2 7  7       1         .
2 7  8       0         .
2 7  9       0         .
2 7  10      0         .
2 8  1       1         .
2 8  2       1         .
2 8  3       1         .
2 8  4       1         .
2 8  5       1         .
2 8  6       1         .
2 8  7       1         .
2 8  8       1         .
2 8  9       1         .
2 8  10      1         .
2 9  1       1         .
2 9  2       0         .
2 9  3       1         .
2 9  4       0         .
2 9  5       0         .
2 9  6       1         .
2 9  7       1         .
2 9  8       0         .
2 9  9       1         .
2 9  10      0         .
2 10 1       1         .
2 10 2       1         .
2 10 3       1         .
2 10 4       1         .
2 10 5       1         .
2 10 6       1         .
2 10 7       1         .
2 10 8       0         .
2 10 9       1         .
2 10 10      1         .
;

