:          Name        M_Time[i,4]   M_OBFV  M_Bestnode M_ResNum    :=
1   Model2_Basic_MIP      964.926    2859.1    2859.1       2
2   Model2_Basic_MIP_B   1118.51     2896.58   2896.58      2
;

com_measure1 = 1
com_measure2 = 1
tau = 2.60139
kappa = 3.99728
alpha = 0.9
B = 253.9

:
                                                                                          M_Message
 :=
1
   'CPLEX 12.6.2.0: optimal integer solution; objective 2859.099267\
8261 MIP simplex iterations\
386 branch-and-bound nodes\
absmipgap = 4.54747e-13, relmipgap = 1.59053e-16\
No basis.'
2
   'CPLEX 12.6.2.0: optimal integer solution; objective 2896.583099\
11040 MIP simplex iterations\
300 branch-and-bound nodes\
No basis.'
;
: M_INDICATE    :=
;

M_Time :=
1 1     19.1406
1 2     20.214
1 3   2125.56
1 4    964.926
2 1     19.1406
2 2     20.214
2 3   2283.92
2 4   1118.51
;

M_tau [*] :=
1  2.3784
2  2.60139
;

:      M_Cost  M_Sequence    :=
1 1     418.33       9
1 2    2440.77       1
1 3       .          5
1 4       .          3
1 5       .          7
1 6       .          2
1 7       .          4
1 8       .          8
1 9       .         10
1 10      .          6
2 1     252.12       6
2 2    2896.58       1
2 3       .          4
2 4       .          3
2 5       .          9
2 6       .          2
2 7       .          5
2 8       .          8
2 9       .         10
2 10      .          7
;

:       M_Vectheta M_Vecu    :=
1 1  1       1        1
1 1  2       0        0
1 1  3       0        0
1 1  4       0        0
1 1  5       0        0
1 1  6       0        0
1 1  7       0        0
1 1  8       0        0
1 1  9       1        1
1 1  10      0        0
1 2  1       1        0
1 2  2       1        1
1 2  3       1        1
1 2  4       1        1
1 2  5       1        1
1 2  6       1        1
1 2  7       1        1
1 2  8       1        1
1 2  9       1        0
1 2  10      1        1
1 3  1       1         .
1 3  2       0         .
1 3  3       1         .
1 3  4       0         .
1 3  5       1         .
1 3  6       0         .
1 3  7       0         .
1 3  8       1         .
1 3  9       1         .
1 3  10      1         .
1 4  1       1         .
1 4  2       0         .
1 4  3       1         .
1 4  4       1         .
1 4  5       1         .
1 4  6       0         .
1 4  7       1         .
1 4  8       1         .
1 4  9       1         .
1 4  10      1         .
1 5  1       1         .
1 5  2       0         .
1 5  3       0         .
1 5  4       0         .
1 5  5       1         .
1 5  6       0         .
1 5  7       0         .
1 5  8       1         .
1 5  9       1         .
1 5  10      0         .
1 6  1       1         .
1 6  2       0         .
1 6  3       1         .
1 6  4       1         .
1 6  5       1         .
1 6  6       1         .
1 6  7       1         .
1 6  8       1         .
1 6  9       1         .
1 6  10      1         .
1 7  1       1         .
1 7  2       0         .
1 7  3       1         .
1 7  4       0         .
1 7  5       1         .
1 7  6       0         .
1 7  7       1         .
1 7  8       1         .
1 7  9       1         .
1 7  10      1         .
1 8  1       1         .
1 8  2       0         .
1 8  3       0         .
1 8  4       0         .
1 8  5       0         .
1 8  6       0         .
1 8  7       0         .
1 8  8       1         .
1 8  9       1         .
1 8  10      0         .
1 9  1       0         .
1 9  2       0         .
1 9  3       0         .
1 9  4       0         .
1 9  5       0         .
1 9  6       0         .
1 9  7       0         .
1 9  8       0         .
1 9  9       1         .
1 9  10      0         .
1 10 1       1         .
1 10 2       0         .
1 10 3       0         .
1 10 4       0         .
1 10 5       1         .
1 10 6       0         .
1 10 7       0         .
1 10 8       1         .
1 10 9       1         .
1 10 10      1         .
2 1  1       1        0
2 1  2       0        0
2 1  3       0        0
2 1  4       0        0
2 1  5       1        1
2 1  6       0        0
2 1  7       0        1
2 1  8       1        1
2 1  9       1        1
2 1  10      1        1
2 2  1       1        1
2 2  2       1        1
2 2  3       1        1
2 2  4       1        1
2 2  5       1        0
2 2  6       1        1
2 2  7       1        0
2 2  8       1        0
2 2  9       1        0
2 2  10      1        0
2 3  1       1         .
2 3  2       0         .
2 3  3       1         .
2 3  4       0         .
2 3  5       1         .
2 3  6       0         .
2 3  7       1         .
2 3  8       1         .
2 3  9       1         .
2 3  10      1         .
2 4  1       1         .
2 4  2       0         .
2 4  3       1         .
2 4  4       1         .
2 4  5       1         .
2 4  6       0         .
2 4  7       1         .
2 4  8       1         .
2 4  9       1         .
2 4  10      1         .
2 5  1       0         .
2 5  2       0         .
2 5  3       0         .
2 5  4       0         .
2 5  5       1         .
2 5  6       0         .
2 5  7       0         .
2 5  8       0         .
2 5  9       1         .
2 5  10      0         .
2 6  1       1         .
2 6  2       0         .
2 6  3       1         .
2 6  4       1         .
2 6  5       1         .
2 6  6       1         .
2 6  7       1         .
2 6  8       1         .
2 6  9       1         .
2 6  10      1         .
2 7  1       1         .
2 7  2       0         .
2 7  3       0         .
2 7  4       0         .
2 7  5       1         .
2 7  6       0         .
2 7  7       1         .
2 7  8       1         .
2 7  9       1         .
2 7  10      1         .
2 8  1       0         .
2 8  2       0         .
2 8  3       0         .
2 8  4       0         .
2 8  5       1         .
2 8  6       0         .
2 8  7       0         .
2 8  8       1         .
2 8  9       1         .
2 8  10      0         .
2 9  1       0         .
2 9  2       0         .
2 9  3       0         .
2 9  4       0         .
2 9  5       0         .
2 9  6       0         .
2 9  7       0         .
2 9  8       0         .
2 9  9       1         .
2 9  10      0         .
2 10 1       0         .
2 10 2       0         .
2 10 3       0         .
2 10 4       0         .
2 10 5       1         .
2 10 6       0         .
2 10 7       0         .
2 10 8       1         .
2 10 9       1         .
2 10 10      1         .
;

