:            Name          M_Time[i,4]   M_OBFV  M_Bestnode M_ResNum    :=
4   Model2_Basic_MIP_RLT      7220.6     7633.34   7540.26     422
6   Model2_Basic_MIP_B_RLT    7328.12    7749.9    7628.01     422
;

com_measure1 = 1
com_measure2 = 1
tau = 5.11569
kappa = 6.03857
alpha = 0.9
B = 551

:
                                                                                          M_Message
 :=
4
   'CPLEX 12.6.2.0: time limit with integer solution; objective 7633.335095\
1688 MIP simplex iterations\
9 branch-and-bound nodes\
absmipgap = 93.0785, relmipgap = 0.0121937\
No basis.'
6
   'CPLEX 12.6.2.0: time limit with integer solution; objective 7749.899503\
4907 MIP simplex iterations\
0 branch-and-bound nodes\
absmipgap = 121.889, relmipgap = 0.0157279\
No basis.'
;
: M_INDICATE    :=
4      1
6      1
;

M_Time :=
4 1     117.812
4 2     126.9
4 3   12954.3
4 4    7220.6
6 1     117.812
6 2     126.9
6 3   13355
6 4    7328.12
;

M_tau [*] :=
4  5.06829
6  5.11569
;

:      M_Cost  M_Sequence    :=
4 1     895.55      10
4 2    6737.79       1
4 3       .          5
4 4       .          7
4 5       .          2
4 6       .          9
4 7       .          7
4 8       .          3
4 9       .          4
4 10      .         12
4 11      .          7
4 12      .         11
4 13      .         14
4 14      .         13
4 15      .         15
6 1     533.27       9
6 2    7749.9        1
6 3       .          6
6 4       .          7
6 5       .          2
6 6       .         10
6 7       .          5
6 8       .          3
6 9       .          4
6 10      .         12
6 11      .          8
6 12      .         13
6 13      .         14
6 14      .         11
6 15      .         15
;

:       M_Vectheta M_Vecu    :=
4 1  1       1        0
4 1  2       0        0
4 1  3       0        0
4 1  4       0        0
4 1  5       0        0
4 1  6       0        0
4 1  7       0        0
4 1  8       0        0
4 1  9       0        0
4 1  10      1        0
4 1  11      0        0
4 1  12      1        0
4 1  13      1        1
4 1  14      1        1
4 1  15      1        1
4 2  1       1        1
4 2  2       1        1
4 2  3       1        1
4 2  4       1        1
4 2  5       1        1
4 2  6       1        1
4 2  7       1        1
4 2  8       1        1
4 2  9       1        1
4 2  10      1        1
4 2  11      1        1
4 2  12      1        1
4 2  13      1        0
4 2  14      1        0
4 2  15      1        0
4 3  1       1         .
4 3  2       0         .
4 3  3       1         .
4 3  4       1         .
4 3  5       0         .
4 3  6       1         .
4 3  7       1         .
4 3  8       0         .
4 3  9       0         .
4 3  10      1         .
4 3  11      1         .
4 3  12      1         .
4 3  13      1         .
4 3  14      1         .
4 3  15      1         .
4 4  1       1         .
4 4  2       0         .
4 4  3       0         .
4 4  4       1         .
4 4  5       0         .
4 4  6       1         .
4 4  7       0         .
4 4  8       0         .
4 4  9       0         .
4 4  10      1         .
4 4  11      1         .
4 4  12      1         .
4 4  13      1         .
4 4  14      1         .
4 4  15      1         .
4 5  1       1         .
4 5  2       0         .
4 5  3       1         .
4 5  4       1         .
4 5  5       1         .
4 5  6       1         .
4 5  7       1         .
4 5  8       1         .
4 5  9       1         .
4 5  10      1         .
4 5  11      1         .
4 5  12      1         .
4 5  13      1         .
4 5  14      1         .
4 5  15      1         .
4 6  1       1         .
4 6  2       0         .
4 6  3       0         .
4 6  4       0         .
