:          Name        M_Time[i,4]   M_OBFV  M_Bestnode M_ResNum    :=
1   Model2_Basic_MIP      6264.53    4232.13   4232.13      3
2   Model2_Basic_MIP_B    4538.97    4585.02   4585.02      2
;

com_measure1 = 1
com_measure2 = 1
tau = 4.36253
kappa = 3.9942
alpha = 0.9
B = 238.81

:
                                                                                                       M_Message
 :=
1
   'CPLEX 12.6.2.0: optimal integer solution within mipgap or absmipgap; objective 4232.134155\
20495 MIP simplex iterations\
458 branch-and-bound nodes\
absmipgap = 0.00152286, relmipgap = 3.59832e-07\
No basis.'
2
   'CPLEX 12.6.2.0: optimal integer solution; objective 4585.015407\
23613 MIP simplex iterations\
419 branch-and-bound nodes\
No basis.'
;
: M_INDICATE    :=
;

M_Time :=
1 1      81.1406
1 2      86.292
1 3   10749.8
1 4    6264.53
2 1      81.1406
2 2      86.292
2 3    9380.95
2 4    4538.97
;

M_tau [*] :=
1  2.90168
2  4.36253
;

:      M_Cost  M_Sequence    :=
1 1     428.24       3
1 2    3803.89       5
1 3       .          9
1 4       .          7
1 5       .          1
1 6       .          4
1 7       .          8
1 8       .          2
1 9       .          6
1 10      .         10
2 1     230.92       3
2 2    4585.02       4
2 3       .          5
2 4       .          8
2 5       .          1
2 6       .          7
2 7       .          8
2 8       .          2
2 9       .          7
2 10      .         10
;

:       M_Vectheta M_Vecu    :=
1 1  1       1        0
1 1  2       1        0
1 1  3       1        0
1 1  4       1        0
1 1  5       0        0
1 1  6       1        0
1 1  7       1        0
1 1  8       0        0
1 1  9       1        0
1 1  10      1        1
1 2  1       0        1
1 2  2       1        1
1 2  3       1        1
1 2  4       1        1
1 2  5       0        1
1 2  6       0        1
1 2  7       1        1
1 2  8       0        1
1 2  9       1        1
1 2  10      1        0
1 3  1       0         .
1 3  2       0         .
1 3  3       1         .
1 3  4       0         .
1 3  5       0         .
1 3  6       0         .
1 3  7       0         .
1 3  8       0         .
1 3  9       0         .
1 3  10      1         .
1 4  1       0         .
1 4  2       0         .
1 4  3       1         .
1 4  4       1         .
1 4  5       0         .
1 4  6       0         .
1 4  7       1         .
1 4  8       0         .
1 4  9       0         .
1 4  10      1         .
1 5  1       1         .
1 5  2       1         .
1 5  3       1         .
1 5  4       1         .
1 5  5       1         .
1 5  6       1         .
1 5  7       1         .
1 5  8       1         .
1 5  9       1         .
1 5  10      1         .
1 6  1       0         .
1 6  2       1         .
1 6  3       1         .
1 6  4       1         .
1 6  5       0         .
1 6  6       1         .
1 6  7       1         .
1 6  8       0         .
1 6  9       1         .
1 6  10      1         .
1 7  1       0         .
1 7  2       0         .
1 7  3       1         .
1 7  4       0         .
1 7  5       0         .
1 7  6       0         .
1 7  7       1         .
1 7  8       0         .
1 7  9       0         .
1 7  10      1         .
1 8  1       1         .
1 8  2       1         .
1 8  3       1         .
1 8  4       1         .
1 8  5       0         .
1 8  6       1         .
1 8  7       1         .
1 8  8       1         .
1 8  9       1         .
1 8  10      1         .
1 9  1       0         .
1 9  2       0         .
1 9  3       1         .
1 9  4       1         .
1 9  5       0         .
1 9  6       0         .
1 9  7       1         .
1 9  8       0         .
1 9  9       1         .
1 9  10      1         .
1 10 1       0         .
1 10 2       0         .
1 10 3       0         .
1 10 4       0         .
1 10 5       0         .
1 10 6       0         .
1 10 7       0         .
1 10 8       0         .
1 10 9       0         .
1 10 10      1         .
2 1  1       1        0
2 1  2       1        0
2 1  3       1        0
2 1  4       1        1
2 1  5       0        0
2 1  6       1        1
2 1  7       1        1
2 1  8       0        0
2 1  9       1        1
2 1  10      1        1
2 2  1       0        1
2 2  2       1        1
2 2  3       1        1
2 2  4       1        0
2 2  5       0        1
2 2  6       1        0
2 2  7       1        0
2 2  8       0        1
2 2  9       1        0
2 2  10      1        0
2 3  1       0         .
2 3  2       0         .
2 3  3       1         .
2 3  4       1         .
2 3  5       0         .
2 3  6       1         .
2 3  7       1         .
2 3  8       0         .
2 3  9       1         .
2 3  10      1         .
2 4  1       0         .
2 4  2       0         .
2 4  3       0         .
2 4  4       1         .
2 4  5       0         .
2 4  6       0         .
2 4  7       0         .
2 4  8       0         .
2 4  9       1         .
2 4  10      1         .
2 5  1       1         .
2 5  2       1         .
2 5  3       1         .
2 5  4       1         .
2 5  5       1         .
2 5  6       1         .
2 5  7       1         .
2 5  8       1         .
2 5  9       1         .
2 5  10      1         .
2 6  1       0         .
2 6  2       0         .
2 6  3       0         .
2 6  4       1         .
2 6  5       0         .
2 6  6       1         .
2 6  7       1         .
2 6  8       0         .
2 6  9       0         .
2 6  10      1         .
2 7  1       0         .
2 7  2       0         .
2 7  3       0         .
2 7  4       1         .
2 7  5       0         .
2 7  6       0         .
2 7  7       1         .
2 7  8       0         .
2 7  9       0         .
2 7  10      1         .
2 8  1       1         .
2 8  2       1         .
2 8  3       1         .
2 8  4       1         .
2 8  5       0         .
2 8  6       1         .
2 8  7       1         .
2 8  8       1         .
2 8  9       1         .
2 8  10      1         .
2 9  1       0         .
2 9  2       0         .
2 9  3       0         .
2 9  4       0         .
2 9  5       0         .
2 9  6       1         .
2 9  7       1         .
2 9  8       0         .
2 9  9       1         .
2 9  10      1         .
2 10 1       0         .
2 10 2       0         .
2 10 3       0         .
2 10 4       0         .
2 10 5       0         .
2 10 6       0         .
2 10 7       0         .
2 10 8       0         .
2 10 9       0         .
2 10 10      1         .
;

