:            Name          M_Time[i,4]   M_OBFV  M_Bestnode M_ResNum    :=
3   Model_Basic_MIP_Hybrid    7206.29    3766.51   3480.31     422
;

com_measure1 = 0.6134
com_measure2 = 0.96679
tau = 0
kappa = 4.25438
alpha = 0.9
B = 251.38

:
                                                                                           M_Message
 :=
3
   'CPLEX 12.6.2.0: time limit with integer solution; objective 3766.51\
1568730 MIP simplex iterations\
27207 branch-and-bound nodes\
absmipgap = 286.202, relmipgap = 0.0759861\
No basis.'
;
: M_INDICATE    :=
3      1
;

M_Time :=
3 1      14.0156
3 2      14.94
3 3   19540.3
3 4    7206.29
;

M_tau [*] :=
3  0
;

:      M_Cost  M_Sequence    :=
3 1     447.74       9
3 2    3318.77      10
3 3       .          8
3 4       .          4
3 5       .          2
3 6       .          7
3 7       .          5
3 8       .          3
3 9       .          5
3 10      .          2
;

:       M_Vectheta M_Vecu    :=
3 1  1       1        0
3 1  2       1        1
3 1  3       0        0
3 1  4       0        0
3 1  5       0        0
3 1  6       0        0
3 1  7       0        0
3 1  8       0        0
3 1  9       0        0
3 1  10      0        0
3 2  1       0        1
3 2  2       1        0
3 2  3       0        1
3 2  4       0        1
3 2  5       0        1
3 2  6       0        1
3 2  7       0        1
3 2  8       0        1
3 2  9       0        1
3 2  10      0        1
3 3  1       1         .
3 3  2       1         .
3 3  3       1         .
3 3  4       0         .
3 3  5       0         .
3 3  6       0         .
3 3  7       0         .
3 3  8       0         .
3 3  9       0         .
3 3  10      0         .
3 4  1       1         .
3 4  2       1         .
3 4  3       1         .
3 4  4       1         .
3 4  5       0         .
3 4  6       1         .
3 4  7       1         .
3 4  8       0         .
3 4  9       1         .
3 4  10      0         .
3 5  1       1         .
3 5  2       1         .
3 5  3       1         .
3 5  4       1         .
3 5  5       1         .
3 5  6       1         .
3 5  7       0         .
3 5  8       1         .
3 5  9       1         .
3 5  10      1         .
3 6  1       1         .
3 6  2       1         .
3 6  3       1         .
3 6  4       0         .
3 6  5       0         .
3 6  6       1         .
3 6  7       0         .
3 6  8       0         .
3 6  9       0         .
3 6  10      0         .
3 7  1       1         .
3 7  2       1         .
3 7  3       1         .
3 7  4       0         .
3 7  5       1         .
3 7  6       1         .
3 7  7       1         .
3 7  8       0         .
3 7  9       0         .
3 7  10      0         .
3 8  1       1         .
3 8  2       1         .
3 8  3       1         .
3 8  4       1         .
3 8  5       0         .
3 8  6       1         .
3 8  7       1         .
3 8  8       1         .
3 8  9       1         .
3 8  10      0         .
3 9  1       1         .
3 9  2       1         .
3 9  3       1         .
3 9  4       0         .
3 9  5       0         .
3 9  6       1         .
3 9  7       1         .
3 9  8       0         .
3 9  9       1         .
3 9  10      0         .
3 10 1       1         .
3 10 2       1         .
3 10 3       1         .
3 10 4       1         .
3 10 5       0         .
3 10 6       1         .
3 10 7       1         .
3 10 8       1         .
3 10 9       1         .
3 10 10      1         .
;

