param com_measure1 := 1;

param com_measure2 := 1;

param kappa_max := 2002.416;

param U_tau := 1166.2634;

param nT := 2;

param nS := 250;

param nL := 50;

param B := 6299.04;

param w :=
1  3
2  2
3  1
4  1
5  2
6  2
7  1
8  3
9  1
10  2
11  1
12  3
13  3
14  3
15  3
16  3
17  2
18  3
19  2
20  1
21  1
22  1
23  1
24  2
25  1
26  3
27  3
28  1
29  3
30  1
31  2
32  3
33  2
34  3
35  2
36  2
37  1
38  1
39  2
40  3
41  3
42  2
43  2
44  3
45  3
46  2
47  2
48  3
49  3
50  2
;

param h :=
1  1  0
1  2  0
1  3  0
1  4  0
1  5  0
1  6  0
1  7  0
1  8  0
1  9  0
1  10  0
1  11  0
1  12  0
1  13  0
1  14  0
1  15  0
1  16  0
1  17  0
1  18  0
1  19  0
1  20  0
1  21  0
1  22  0
1  23  0
1  24  0
1  25  0
1  26  0
1  27  0
1  28  0
1  29  0
1  30  0
1  31  0
1  32  0
1  33  0
1  34  0
1  35  0
1  36  0
1  37  0
1  38  0
1  39  0
1  40  0
1  41  0
1  42  0
1  43  0
1  44  0
1  45  0
1  46  0
1  47  0
1  48  0
1  49  0
1  50  0
2  1  203.31
2  2  254.43
2  3  223.02
2  4  225.52
2  5  275.57
2  6  267.09
2  7  224.15
2  8  226.80
2  9  300.70
2  10  252.13
2  11  244.26
2  12  247.45
2  13  233.61
2  14  227.55
2  15  270.24
2  16  257.10
2  17  277.09
2  18  280.72
2  19  290.40
2  20  222.24
2  21  255.92
2  22  213.21
2  23  190.66
2  24  302.97
2  25  256.16
2  26  257.21
2  27  288.84
2  28  247.33
2  29  286.34
2  30  233.82
2  31  230.13
2  32  282.66
2  33  245.42
2  34  271.55
2  35  291.74
2  36  243.92
2  37  263.37
2  38  224.02
2  39  248.36
2  40  309.12
2  41  216.33
2  42  201.85
2  43  229.07
2  44  259.06
2  45  279.30
2  46  290.85
2  47  225.14
2  48  207.20
2  49  298.63
2  50  244.53
;

param xi :=
1  1  1  69
2  1  1  83
3  1  1  18
4  1  1  34
5  1  1  35
6  1  1  69
7  1  1  32
8  1  1  13
9  1  1  67
10  1  1  13
11  1  1  73
12  1  1  81
13  1  1  50
14  1  1  47
15  1  1  50
16  1  1  21
17  1  1  22
18  1  1  87
19  1  1  89
20  1  1  15
21  1  1  26
22  1  1  31
23  1  1  12
24  1  1  84
25  1  1  39
26  1  1  64
27  1  1  63
28  1  1  51
29  1  1  42
30  1  1  16
31  1  1  79
32  1  1  63
33  1  1  39
34  1  1  35
35  1  1  30
36  1  1  77
37  1  1  40
38  1  1  80
39  1  1  80
40  1  1  37
41  1  1  35
42  1  1  33
43  1  1  59
44  1  1  30
45  1  1  32
46  1  1  34
47  1  1  51
48  1  1  31
49  1  1  65
50  1  1  89
1  2  1  38
2  2  1  64
3  2  1  78
4  2  1  32
5  2  1  78
6  2  1  71
7  2  1  79
8  2  1  51
9  2  1  33
10  2  1  35
11  2  1  62
12  2  1  24
13  2  1  82
14  2  1  34
15  2  1  56
16  2  1  15
17  2  1  51
18  2  1  45
19  2  1  20
20  2  1  67
21  2  1  37
22  2  1  27
23  2  1  49
24  2  1  77
25  2  1  43
26  2  1  46
27  2  1  26
28  2  1  57
29  2  1  17
30  2  1  43
31  2  1  45
32  2  1  56
33  2  1  41
34  2  1  90
35  2  1  81
36  2  1  82
37  2  1  69
38  2  1  22
39  2  1  70
40  2  1  53
41  2  1  44
42  2  1  67
43  2  1  10
44  2  1  55
45  2  1  21
46  2  1  83
47  2  1  20
48  2  1  16
49  2  1  14
50  2  1  64
1  3  1  47
2  3  1  27
3  3  1  42
4  3  1  23
5  3  1  26
6  3  1  14
7  3  1  89
8  3  1  27
9  3  1  32
10  3  1  67
11  3  1  84
12  3  1  56
13  3  1  35
14  3  1  35
15  3  1  31
16  3  1  30
17  3  1  46
18  3  1  57
19  3  1  27
20  3  1  33
21  3  1  76
22  3  1  12
23  3  1  24
24  3  1  35
25  3  1  82
26  3  1  46
27  3  1  56
28  3  1  29
29  3  1  21
30  3  1  34
31  3  1  83
32  3  1  37
33  3  1  30
34  3  1  18
35  3  1  64
36  3  1  25
37  3  1  40
38  3  1  16
39  3  1  64
40  3  1  81
41  3  1  75
42  3  1  72
43  3  1  83
44  3  1  54
45  3  1  81
46  3  1  65
47  3  1  75
48  3  1  71
49  3  1  76
50  3  1  13
1  4  1  63
2  4  1  71
3  4  1  80
4  4  1  65
5  4  1  34
6  4  1  19
7  4  1  60
8  4  1  87
9  4  1  60
10  4  1  84
11  4  1  64
12  4  1  47
13  4  1  15
14  4  1  72
15  4  1  29
16  4  1  66
17  4  1  46
18  4  1  58
19  4  1  51
20  4  1  65
21  4  1  57
22  4  1  29
23  4  1  54
24  4  1  23
25  4  1  12
26  4  1  12
27  4  1  89
28  4  1  62
29  4  1  50
30  4  1  14
31  4  1  56
32  4  1  38
33  4  1  59
34  4  1  55
35  4  1  24
36  4  1  16
37  4  1  74
38  4  1  31
39  4  1  66
40  4  1  29
41  4  1  41
42  4  1  89
43  4  1  49
44  4  1  33
45  4  1  57
46  4  1  82
47  4  1  42
48  4  1  77
49  4  1  84
50  4  1  57
1  5  1  89
2  5  1  65
3  5  1  18
4  5  1  79
5  5  1  51
6  5  1  22
7  5  1  35
8  5  1  29
9  5  1  69
10  5  1  21
11  5  1  73
12  5  1  49
13  5  1  24
14  5  1  56
15  5  1  63
16  5  1  77
17  5  1  11
18  5  1  87
19  5  1  40
20  5  1  68
21  5  1  87
22  5  1  56
23  5  1  60
24  5  1  15
25  5  1  47
26  5  1  35
27  5  1  50
28  5  1  64
29  5  1  11
30  5  1  77
31  5  1  10
32  5  1  18
33  5  1  84
34  5  1  11
35  5  1  63
36  5  1  70
37  5  1  36
38  5  1  90
39  5  1  75
40  5  1  56
41  5  1  12
42  5  1  49
43  5  1  59
44  5  1  67
45  5  1  90
46  5  1  76
47  5  1  19
48  5  1  35
49  5  1  53
50  5  1  33
1  6  1  51
2  6  1  10
3  6  1  44
4  6  1  43
5  6  1  14
6  6  1  47
7  6  1  73
8  6  1  86
9  6  1  85
10  6  1  12
11  6  1  90
12  6  1  16
13  6  1  44
14  6  1  24
15  6  1  39
16  6  1  27
17  6  1  11
18  6  1  53
19  6  1  71
20  6  1  38
21  6  1  85
22  6  1  61
23  6  1  10
24  6  1  36
25  6  1  11
26  6  1  88
27  6  1  85
28  6  1  36
29  6  1  84
30  6  1  30
31  6  1  42
32  6  1  12
33  6  1  24
34  6  1  16
35  6  1  81
36  6  1  60
37  6  1  56
38  6  1  89
39  6  1  43
40  6  1  83
41  6  1  90
42  6  1  35
43  6  1  20
44  6  1  19
45  6  1  87
46  6  1  10
47  6  1  90
48  6  1  17
49  6  1  11
50  6  1  61
1  7  1  49
2  7  1  42
3  7  1  50
4  7  1  51
5  7  1  64
6  7  1  71
7  7  1  27
8  7  1  74
9  7  1  65
10  7  1  29
11  7  1  38
12  7  1  69
13  7  1  57
14  7  1  42
15  7  1  39
16  7  1  16
17  7  1  44
18  7  1  84
19  7  1  16
20  7  1  76
21  7  1  28
22  7  1  28
23  7  1  60
24  7  1  90
25  7  1  71
26  7  1  42
27  7  1  51
28  7  1  29
29  7  1  42
30  7  1  13
31  7  1  51
32  7  1  75
33  7  1  88
34  7  1  15
35  7  1  65
36  7  1  69
37  7  1  64
38  7  1  27
39  7  1  12
40  7  1  19
41  7  1  29
42  7  1  76
43  7  1  15
44  7  1  66
45  7  1  12
46  7  1  86
47  7  1  19
48  7  1  74
49  7  1  28
50  7  1  44
1  8  1  55
2  8  1  42
3  8  1  31
4  8  1  19
5  8  1  49
6  8  1  65
7  8  1  41
8  8  1  14
9  8  1  41
10  8  1  14
11  8  1  22
12  8  1  49
13  8  1  20
14  8  1  60
15  8  1  20
16  8  1  89
17  8  1  43
18  8  1  49
19  8  1  52
20  8  1  89
21  8  1  81
22  8  1  23
23  8  1  18
24  8  1  33
25  8  1  33
26  8  1  12
27  8  1  21
28  8  1  57
29  8  1  29
30  8  1  85
31  8  1  28
32  8  1  71
33  8  1  13
34  8  1  34
35  8  1  68
36  8  1  31
37  8  1  54
38  8  1  43
39  8  1  64
40  8  1  45
41  8  1  70
42  8  1  53
43  8  1  50
44  8  1  81
45  8  1  24
46  8  1  10
47  8  1  48
48  8  1  51
49  8  1  88
50  8  1  44
1  9  1  52
2  9  1  14
3  9  1  27
4  9  1  44
5  9  1  53
6  9  1  83
7  9  1  15
8  9  1  74
9  9  1  33
10  9  1  87
11  9  1  71
12  9  1  37
13  9  1  51
14  9  1  59
15  9  1  31
16  9  1  50
17  9  1  21
18  9  1  10
19  9  1  65
20  9  1  74
21  9  1  37
22  9  1  68
23  9  1  53
24  9  1  68
25  9  1  26
26  9  1  48
27  9  1  65
28  9  1  60
29  9  1  55
30  9  1  17
31  9  1  85
32  9  1  10
33  9  1  65
34  9  1  56
35  9  1  10
36  9  1  72
37  9  1  77
38  9  1  51
39  9  1  44
40  9  1  33
41  9  1  69
42  9  1  15
43  9  1  85
44  9  1  37
45  9  1  21
46  9  1  10
47  9  1  13
48  9  1  34
49  9  1  62
50  9  1  65
1  10  1  62
2  10  1  77
3  10  1  12
4  10  1  36
5  10  1  81
6  10  1  60
7  10  1  19
8  10  1  63
9  10  1  78
10  10  1  36
11  10  1  70
12  10  1  34
13  10  1  11
14  10  1  33
15  10  1  55
16  10  1  34
17  10  1  12
18  10  1  48
19  10  1  29
20  10  1  69
21  10  1  17
22  10  1  59
23  10  1  24
24  10  1  67
25  10  1  51
26  10  1  39
27  10  1  84
28  10  1  48
29  10  1  56
30  10  1  48
31  10  1  68
32  10  1  54
33  10  1  42
34  10  1  72
35  10  1  41
36  10  1  37
37  10  1  20
38  10  1  48
39  10  1  69
40  10  1  74
41  10  1  39
42  10  1  70
43  10  1  41
44  10  1  38
45  10  1  25
46  10  1  90
47  10  1  90
48  10  1  67
49  10  1  84
50  10  1  21
1  11  1  44
2  11  1  63
3  11  1  26
4  11  1  59
5  11  1  53
6  11  1  34
7  11  1  63
8  11  1  23
9  11  1  48
10  11  1  57
11  11  1  60
12  11  1  60
13  11  1  37
14  11  1  28
15  11  1  52
16  11  1  49
17  11  1  51
18  11  1  10
19  11  1  89
20  11  1  86
21  11  1  14
22  11  1  78
23  11  1  74
24  11  1  17
25  11  1  65
26  11  1  75
27  11  1  82
28  11  1  13
29  11  1  18
30  11  1  34
31  11  1  77
32  11  1  87
33  11  1  45
34  11  1  50
35  11  1  31
36  11  1  34
37  11  1  17
38  11  1  83
39  11  1  60
