:            Name          M_Time[i,4]   M_OBFV  M_Bestnode M_ResNum    :=
4   Model2_Basic_MIP_RLT      1023.88    3349.04   3348.99      3
6   Model2_Basic_MIP_B_RLT    1107.08    3743.98   3743.68      3
;

com_measure1 = 1
com_measure2 = 1
tau = 3.25258
kappa = 3.996
alpha = 0.9
B = 255.52

:
                                                                                                      M_Message
 :=
4
   'CPLEX 12.6.2.0: optimal integer solution within mipgap or absmipgap; objective 3349.041571\
1045 MIP simplex iterations\
117 branch-and-bound nodes\
absmipgap = 0.0496623, relmipgap = 1.48288e-05\
No basis.'
6
   'CPLEX 12.6.2.0: optimal integer solution within mipgap or absmipgap; objective 3743.984607\
2975 MIP simplex iterations\
165 branch-and-bound nodes\
absmipgap = 0.302589, relmipgap = 8.082e-05\
No basis.'
;
: M_INDICATE    :=
;

M_Time :=
4 1     29.7969
4 2     31.685
4 3   1952.97
4 4   1023.88
6 1     29.7969
6 2     31.685
6 3   2202.09
6 4   1107.08
;

M_tau [*] :=
4  2.10632
6  3.25258
;

:      M_Cost  M_Sequence    :=
4 1     468.84       5
4 2    2880.2        2
4 3       .          7
4 4       .          8
4 5       .          6
4 6       .          4
4 7       .          1
4 8       .          9
4 9       .          3
4 10      .         10
6 1     251.66       3
6 2    3743.98       6
6 3       .          4
6 4       .          4
6 5       .          3
6 6       .          7
6 7       .          1
6 8       .          9
6 9       .          8
6 10      .         10
;

:       M_Vectheta M_Vecu    :=
4 1  1       1        0
4 1  2       0        0
4 1  3       1        0
4 1  4       1        0
4 1  5       1        0
4 1  6       0        0
4 1  7       0        0
4 1  8       1        0
4 1  9       0        0
4 1  10      1        1
4 2  1       1        1
4 2  2       1        1
4 2  3       1        1
4 2  4       1        1
4 2  5       1        1
4 2  6       1        1
4 2  7       0        1
4 2  8       1        1
4 2  9       1        1
4 2  10      1        0
4 3  1       0         .
4 3  2       0         .
4 3  3       1         .
4 3  4       1         .
4 3  5       0         .
4 3  6       0         .
4 3  7       0         .
4 3  8       1         .
4 3  9       0         .
4 3  10      1         .
4 4  1       0         .
4 4  2       0         .
4 4  3       0         .
4 4  4       1         .
4 4  5       0         .
4 4  6       0         .
4 4  7       0         .
4 4  8       1         .
4 4  9       0         .
4 4  10      1         .
4 5  1       0         .
4 5  2       0         .
4 5  3       1         .
4 5  4       1         .
4 5  5       1         .
4 5  6       0         .
4 5  7       0         .
4 5  8       1         .
4 5  9       0         .
4 5  10      1         .
4 6  1       1         .
4 6  2       0         .
4 6  3       1         .
4 6  4       1         .
4 6  5       1         .
4 6  6       1         .
4 6  7       0         .
4 6  8       1         .
4 6  9       0         .
4 6  10      1         .
4 7  1       1         .
4 7  2       1         .
4 7  3       1         .
4 7  4       1         .
4 7  5       1         .
4 7  6       1         .
4 7  7       1         .
4 7  8       1         .
4 7  9       1         .
4 7  10      1         .
4 8  1       0         .
4 8  2       0         .
4 8  3       0         .
4 8  4       0         .
4 8  5       0         .
4 8  6       0         .
4 8  7       0         .
4 8  8       1         .
4 8  9       0         .
4 8  10      1         .
4 9  1       1         .
4 9  2       0         .
4 9  3       1         .
4 9  4       1         .
4 9  5       1         .
4 9  6       1         .
4 9  7       0         .
4 9  8       1         .
4 9  9       1         .
4 9  10      1         .
4 10 1       0         .
4 10 2       0         .
4 10 3       0         .
4 10 4       0         .
4 10 5       0         .
4 10 6       0         .
4 10 7       0         .
4 10 8       0         .
4 10 9       0         .
4 10 10      1         .
6 1  1       1        0
6 1  2       1        1
6 1  3       0        0
6 1  4       1        0
6 1  5       1        0
6 1  6       1        1
6 1  7       0        0
6 1  8       1        1
6 1  9       1        1
6 1  10      1        1
6 2  1       0        1
6 2  2       1        0
6 2  3       0        1
6 2  4       0        1
6 2  5       0        1
6 2  6       1        0
6 2  7       0        1
6 2  8       1        0
6 2  9       1        0
6 2  10      1        0
6 3  1       1         .
6 3  2       1         .
6 3  3       1         .
6 3  4       0         .
6 3  5       0         .
6 3  6       1         .
6 3  7       0         .
6 3  8       1         .
6 3  9       1         .
6 3  10      1         .
6 4  1       0         .
6 4  2       1         .
6 4  3       1         .
6 4  4       1         .
6 4  5       0         .
6 4  6       1         .
6 4  7       0         .
6 4  8       1         .
6 4  9       1         .
6 4  10      1         .
6 5  1       0         .
6 5  2       1         .
6 5  3       1         .
6 5  4       1         .
6 5  5       1         .
6 5  6       1         .
6 5  7       0         .
6 5  8       1         .
6 5  9       1         .
6 5  10      1         .
6 6  1       0         .
6 6  2       0         .
6 6  3       0         .
6 6  4       0         .
6 6  5       0         .
6 6  6       1         .
6 6  7       0         .
6 6  8       1         .
6 6  9       1         .
6 6  10      1         .
6 7  1       1         .
6 7  2       1         .
6 7  3       1         .
6 7  4       1         .
6 7  5       1         .
6 7  6       1         .
6 7  7       1         .
6 7  8       1         .
6 7  9       1         .
6 7  10      1         .
6 8  1       0         .
6 8  2       0         .
6 8  3       0         .
6 8  4       0         .
6 8  5       0         .
6 8  6       0         .
6 8  7       0         .
6 8  8       1         .
6 8  9       0         .
6 8  10      1         .
6 9  1       0         .
6 9  2       0         .
6 9  3       0         .
6 9  4       0         .
6 9  5       0         .
6 9  6       0         .
6 9  7       0         .
6 9  8       1         .
6 9  9       1         .
6 9  10      1         .
6 10 1       0         .
6 10 2       0         .
6 10 3       0         .
6 10 4       0         .
6 10 5       0         .
6 10 6       0         .
6 10 7       0         .
6 10 8       0         .
6 10 9       0         .
6 10 10      1         .
;

