:          Name        M_Time[i,4]   M_OBFV  M_Bestnode M_ResNum    :=
1   Model2_Basic_MIP      2302.27    4393.45   4393.05      3
2   Model2_Basic_MIP_B    2074.68    4712.61   4712.61      2
;

com_measure1 = 1
com_measure2 = 1
tau = 4.4771
kappa = 4.04103
alpha = 0.9
B = 251.18

:
                                                                                                      M_Message
 :=
1
   'CPLEX 12.6.2.0: optimal integer solution within mipgap or absmipgap; objective 4393.453382\
16472 MIP simplex iterations\
583 branch-and-bound nodes\
absmipgap = 0.403029, relmipgap = 9.17339e-05\
No basis.'
2
   'CPLEX 12.6.2.0: optimal integer solution; objective 4712.610186\
15640 MIP simplex iterations\
371 branch-and-bound nodes\
No basis.'
;
: M_INDICATE    :=
;

M_Time :=
1 1     53.7344
1 2     58.937
1 3   5333.53
1 4   2302.27
2 1     53.7344
2 2     58.937
2 3   4500.52
2 4   2074.68
;

M_tau [*] :=
1  3.04135
2  4.4771
;

:      M_Cost  M_Sequence    :=
1 1     408.08       3
1 2    3985.37       9
1 3       .          2
1 4       .          5
1 5       .          6
1 6       .          3
1 7       .         10
1 8       .          8
1 9       .          3
1 10      .          6
2 1     251.08       3
2 2    4712.61       9
2 3       .          1
2 4       .          6
2 5       .          8
2 6       .          2
2 7       .         10
2 8       .          5
2 9       .          7
2 10      .          4
;

:       M_Vectheta M_Vecu    :=
1 1  1       1        0
1 1  2       1        1
1 1  3       0        0
1 1  4       0        0
1 1  5       1        0
1 1  6       1        0
1 1  7       1        1
1 1  8       1        0
1 1  9       1        0
1 1  10      1        0
1 2  1       0        1
1 2  2       1        0
1 2  3       0        1
1 2  4       0        1
1 2  5       0        1
1 2  6       0        1
1 2  7       1        0
1 2  8       0        1
1 2  9       0        1
1 2  10      0        1
1 3  1       1         .
1 3  2       1         .
1 3  3       1         .
1 3  4       1         .
1 3  5       1         .
1 3  6       0         .
1 3  7       1         .
1 3  8       1         .
1 3  9       1         .
1 3  10      1         .
1 4  1       1         .
1 4  2       1         .
1 4  3       0         .
1 4  4       1         .
1 4  5       0         .
1 4  6       0         .
1 4  7       1         .
1 4  8       1         .
1 4  9       0         .
1 4  10      1         .
1 5  1       0         .
1 5  2       1         .
1 5  3       0         .
1 5  4       1         .
1 5  5       1         .
1 5  6       0         .
1 5  7       1         .
1 5  8       1         .
1 5  9       0         .
1 5  10      0         .
1 6  1       0         .
1 6  2       1         .
1 6  3       1         .
1 6  4       1         .
1 6  5       1         .
1 6  6       1         .
1 6  7       1         .
1 6  8       1         .
1 6  9       0         .
1 6  10      1         .
1 7  1       0         .
1 7  2       0         .
1 7  3       0         .
1 7  4       0         .
1 7  5       0         .
1 7  6       0         .
1 7  7       1         .
1 7  8       0         .
1 7  9       0         .
1 7  10      0         .
1 8  1       0         .
1 8  2       1         .
1 8  3       0         .
1 8  4       0         .
1 8  5       0         .
1 8  6       0         .
1 8  7       1         .
1 8  8       1         .
1 8  9       0         .
1 8  10      0         .
1 9  1       0         .
1 9  2       1         .
1 9  3       0         .
1 9  4       1         .
1 9  5       1         .
1 9  6       1         .
1 9  7       1         .
1 9  8       1         .
1 9  9       1         .
1 9  10      1         .
1 10 1       0         .
1 10 2       1         .
1 10 3       0         .
1 10 4       0         .
1 10 5       1         .
1 10 6       0         .
1 10 7       1         .
1 10 8       1         .
1 10 9       0         .
1 10 10      1         .
2 1  1       1        0
2 1  2       1        1
2 1  3       0        0
2 1  4       1        1
2 1  5       1        1
2 1  6       0        0
2 1  7       1        1
2 1  8       1        0
2 1  9       1        1
2 1  10      1        0
2 2  1       0        1
2 2  2       1        0
2 2  3       0        1
2 2  4       0        0
2 2  5       0        0
2 2  6       0        1
2 2  7       1        0
2 2  8       0        1
2 2  9       0        0
2 2  10      0        1
2 3  1       1         .
2 3  2       1         .
2 3  3       1         .
2 3  4       1         .
2 3  5       1         .
2 3  6       1         .
2 3  7       1         .
2 3  8       1         .
2 3  9       1         .
2 3  10      1         .
2 4  1       0         .
2 4  2       1         .
2 4  3       0         .
2 4  4       1         .
2 4  5       1         .
2 4  6       0         .
2 4  7       1         .
2 4  8       0         .
2 4  9       1         .
2 4  10      0         .
2 5  1       0         .
2 5  2       1         .
2 5  3       0         .
2 5  4       0         .
2 5  5       1         .
2 5  6       0         .
2 5  7       1         .
2 5  8       0         .
2 5  9       0         .
2 5  10      0         .
2 6  1       1         .
2 6  2       1         .
2 6  3       0         .
2 6  4       1         .
2 6  5       1         .
2 6  6       1         .
2 6  7       1         .
2 6  8       1         .
2 6  9       1         .
2 6  10      1         .
2 7  1       0         .
2 7  2       0         .
2 7  3       0         .
2 7  4       0         .
2 7  5       0         .
2 7  6       0         .
2 7  7       1         .
2 7  8       0         .
2 7  9       0         .
2 7  10      0         .
2 8  1       0         .
2 8  2       1         .
2 8  3       0         .
2 8  4       1         .
2 8  5       1         .
2 8  6       0         .
2 8  7       1         .
2 8  8       1         .
2 8  9       1         .
2 8  10      0         .
2 9  1       0         .
2 9  2       1         .
2 9  3       0         .
2 9  4       0         .
2 9  5       1         .
2 9  6       0         .
2 9  7       1         .
2 9  8       0         .
2 9  9       1         .
2 9  10      0         .
2 10 1       0         .
2 10 2       1         .
2 10 3       0         .
2 10 4       1         .
2 10 5       1         .
2 10 6       0         .
2 10 7       1         .
2 10 8       1         .
2 10 9       1         .
2 10 10      1         .
;

